Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000962.3,665042,665383,,minus,887696,
NC_000962.3,665851,667242,pncB2,minus,887716,
NC_000962.3,667252,668394,,minus,887721,
NC_000962.3,668579,669745,,minus,887720,
NC_000962.3,669848,671152,,plus,887717,
NC_000962.3,671166,671951,TB27.3,plus,887732,
NC_000962.3,671996,675916,PE_PGRS7,minus,887725,
NC_000962.3,676238,676996,,plus,887738,
NC_000962.3,677125,677616,,minus,887712,
NC_000962.3,677710,677925,vapB26,plus,887739,
NC_000962.3,677922,678329,vapC26,plus,887747,
NC_000962.3,678389,679075,lpqN,minus,887733,
NC_000962.3,679229,681862,,plus,887752,
NC_000962.3,681885,684272,,minus,887753,
NC_000962.3,684410,685132,mce2R,plus,887754,
NC_000962.3,685129,685926,yrbE2A,plus,887755,
NC_000962.3,685928,686815,,plus,887761,
NC_000962.3,686821,688035,mce2A,plus,887745,
NC_000962.3,689059,690504,mce2C,plus,887770,
NC_000962.3,690501,692027,mce2D,plus,887786,
NC_000962.3,692024,693232,lprL,plus,887829,
NC_000962.3,693237,694787,mce2F,plus,887797,
NC_000962.3,694839,695231,vapC4,minus,887835,
NC_000962.3,695228,695485,vapB4,minus,887846,
NC_000962.3,695668,696903,,minus,887853,
NC_000962.3,697154,697567,vapC27,minus,887861,
NC_000962.3,697564,697800,vapB27,minus,887856,
NC_000962.3,697904,698410,,minus,887847,
NC_000962.3,698524,698994,,minus,887868,
NC_000962.3,699038,699799,tcrA,minus,887870,
NC_000962.3,699856,700167,,plus,887863,
NC_000962.3,700239,701189,lpqO,plus,887879,
NC_000962.3,701430,702014,,plus,887872,
NC_000962.3,702813,703199,,plus,887883,
NC_000962.3,703244,703489,vapB28,plus,887895,
NC_000962.3,703486,703887,vapC28,plus,887896,
NC_000962.3,703830,704057,,plus,3205046,
NC_000962.3,704187,704247,B55,plus,14515849,
NC_000962.3,704752,705909,,minus,887890,
NC_000962.3,705961,706182,,minus,887906,
NC_000962.3,706324,706929,,plus,887908,
NC_000962.3,706948,709515,,minus,887913,
NC_000962.3,709356,710348,,plus,887914,
NC_000962.3,710345,710587,,plus,887920,
NC_000962.3,710782,711009,vapB29,plus,14515850,
NC_000962.3,711006,711407,vapC29,plus,887926,
NC_000962.3,711638,712719,galT,plus,887932,
NC_000962.3,712716,713807,galK,plus,887936,
NC_000962.3,714202,715266,,plus,887901,
NC_000962.3,715370,716317,,plus,887942,
NC_000962.3,716410,716664,vapB30,plus,887970,
NC_000962.3,716664,717059,vapC30,plus,887951,
NC_000962.3,717153,717893,,minus,887967,
NC_000962.3,718025,718285,vapB5,plus,887996,
NC_000962.3,718282,718689,vapC5,plus,887991,
NC_000962.3,718761,719912,,minus,887986,
NC_000962.3,720005,721732,recD,minus,887999,
NC_000962.3,721729,725013,recB,minus,888004,
NC_000962.3,725013,728306,recC,minus,888008,
NC_000962.3,728583,729278,echA3,minus,888015,
NC_000962.3,729327,730166,,minus,888001,
NC_000962.3,730320,731033,,minus,888016,
NC_000962.3,731113,731364,,plus,3205041,
NC_000962.3,731494,731566,thrT,plus,2700463,
NC_000962.3,731603,731676,metT,plus,2700431,
NC_000962.3,731712,731879,rpmG2,plus,3205042,
NC_000962.3,731930,732406,hadA,plus,888032,
NC_000962.3,732393,732821,hadB,plus,888031,
NC_000962.3,732825,733325,hadC,plus,888019,
NC_000962.3,733524,733596,trpT,plus,2700453,
NC_000962.3,733737,734222,secE1,plus,888042,
NC_000962.3,734254,734970,nusG,plus,888039,
NC_000962.3,735022,735450,rplK,plus,888045,
NC_000962.3,735517,736224,rplA,plus,888043,
NC_000962.3,736298,737203,mmaA4,minus,888056,
NC_000962.3,737268,738149,mmaA3,minus,888058,
NC_000962.3,738297,739160,mmaA2,minus,888061,
NC_000962.3,739327,740187,mmaA1,minus,888060,
NC_000962.3,740234,741139,lipG,minus,888065,
NC_000962.3,741151,742617,,minus,888070,
NC_000962.3,742719,746366,,plus,888048,
NC_000962.3,746363,747037,fabD2,plus,888079,
NC_000962.3,747037,747945,,plus,888082,
NC_000962.3,748276,748812,rplJ,plus,888049,
NC_000962.3,748849,749241,rplL,plus,888078,
NC_000962.3,749234,749929,,minus,888087,
NC_000962.3,750000,751505,,plus,888089,
NC_000962.3,751517,752596,mkl,plus,888081,
NC_000962.3,752984,753367,vapC6,minus,888106,
NC_000962.3,753462,753617,vapB6,minus,888077,
NC_000962.3,753693,754409,,minus,888102,
NC_000962.3,754685,754993,mazF2,minus,888134,
NC_000962.3,754980,755225,mazE2,minus,888141,
NC_000962.3,755335,755772,vapC7,minus,888143,
NC_000962.3,755769,756023,vapB7,minus,888117,
NC_000962.3,756137,758500,atsD,plus,888144,
NC_000962.3,758532,758804,vapB8,plus,888146,
NC_000962.3,758801,759139,vapC8,plus,888149,
NC_000962.3,759136,759309,,plus,888158,
NC_000962.3,759807,763325,rpoB,plus,888164,
NC_000962.3,763370,767320,rpoC,plus,888177,
NC_000962.3,767684,769597,,minus,888181,
NC_000962.3,769792,770550,end,plus,888190,
NC_000962.3,770582,771424,lpqP,plus,888194,
NC_000962.3,771484,773112,fadE8,plus,888198,
NC_000962.3,773123,774061,echA4,plus,888175,
NC_000962.3,774064,774786,,plus,888203,
NC_000962.3,774783,775574,echA5,plus,888222,
NC_000962.3,775586,778480,mmpL5,minus,888219,
NC_000962.3,778477,778905,mmpS5,minus,888233,
NC_000962.3,778990,779487,,plus,888235,
NC_000962.3,779543,780040,,minus,888230,
NC_000962.3,780042,780416,,minus,888229,
NC_000962.3,780721,781311,,plus,888239,
NC_000962.3,781560,781934,rpsL,plus,888259,
NC_000962.3,781934,782404,rpsG,plus,888245,
NC_000962.3,782485,784590,fusA1,plus,888240,
NC_000962.3,784821,786011,tuf,plus,888262,
NC_000962.3,786149,786946,,plus,888271,
NC_000962.3,787099,787926,,plus,888279,
NC_000962.3,787940,789160,,plus,888280,
NC_000962.3,789157,789411,,minus,888283,
NC_000962.3,790024,791073,,minus,888292,
NC_000962.3,791070,791666,,minus,888296,
NC_000962.3,791757,791846,,plus,14515851,
NC_000962.3,791831,792160,,plus,888285,
NC_000962.3,792157,793332,,plus,888302,
NC_000962.3,793335,794525,,plus,888310,
NC_000962.3,794715,795470,,plus,888314,
NC_000962.3,795519,796931,,plus,888307,
NC_000962.3,796933,798372,,plus,888316,
NC_000962.3,798833,799444,,plus,888327,
NC_000962.3,799629,799850,,plus,888335,
NC_000962.3,800487,800792,rpsJ,plus,888331,
NC_000962.3,800809,801462,rplC,plus,888343,
NC_000962.3,801462,802133,rplD,plus,888345,
NC_000962.3,802133,802435,rplW,plus,888353,
NC_000962.3,802528,803370,rplB,plus,888341,
NC_000962.3,803411,803692,rpsS,plus,888356,
NC_000962.3,803689,804282,rplV,plus,888359,
NC_000962.3,804282,805106,rpsC,plus,888357,
NC_000962.3,805110,805526,rplP,plus,888377,
NC_000962.3,805526,805759,rpmC,plus,888374,
NC_000962.3,805756,806166,rpsQ,plus,888391,
NC_000962.3,806335,808698,atsA,plus,888394,
NC_000962.3,808746,809645,,plus,888346,
NC_000962.3,809946,810887,,plus,888405,
NC_000962.3,811373,811741,rplN,plus,888411,
NC_000962.3,811742,812059,rplX,plus,888421,
NC_000962.3,812059,812622,rplE,plus,888400,
NC_000962.3,812627,812812,rpsN1,plus,888414,
NC_000962.3,812976,813374,rpsH,plus,888424,
NC_000962.3,813398,813937,rplF,plus,888433,
NC_000962.3,813940,814308,rplR,plus,888457,
NC_000962.3,814328,814990,rpsE,plus,888465,
NC_000962.3,814993,815190,rpmD,plus,888505,
NC_000962.3,815190,815630,rplO,plus,888531,
NC_000962.3,815663,817534,sppA,plus,888535,
NC_000962.3,817539,818444,,minus,888447,
NC_000962.3,818537,819640,,minus,888552,
NC_000962.3,819843,820499,fucA,minus,888550,
NC_000962.3,820496,821476,serA2,minus,888555,
NC_000962.3,821507,822853,xylB,plus,888548,
NC_000962.3,822866,823594,,plus,888558,
NC_000962.3,823683,824639,,minus,888556,
NC_000962.3,824800,826125,secY,plus,888559,
NC_000962.3,826122,826667,adk,plus,888567,
NC_000962.3,826670,827470,mapA,plus,888564,
NC_000962.3,827543,828076,sigL,plus,888609,
NC_000962.3,828140,828892,rslA,plus,888611,
NC_000962.3,829207,829704,,plus,888619,
NC_000962.3,830062,830610,,plus,888620,
NC_000962.3,830855,831661,,plus,888622,
NC_000962.3,831776,832303,,plus,888638,
NC_000962.3,832981,833508,,plus,888645,
NC_000962.3,833886,834443,,minus,888641,
NC_000962.3,834440,834946,,minus,888648,
NC_000962.3,835154,835681,,plus,888595,
NC_000962.3,835701,838052,PE_PGRS9,plus,888664,
NC_000962.3,838451,840856,PE_PGRS10,plus,888662,
NC_000962.3,840947,841204,vapB31,plus,888682,
NC_000962.3,841228,841656,vapC31,plus,888681,
NC_000962.3,841737,841874,,minus,3205052,
NC_000962.3,842033,842278,,plus,888688,
NC_000962.3,842347,843231,mmsB,minus,888658,
NC_000962.3,843242,844414,fadE9,minus,888684,
NC_000962.3,844421,845953,mmsA,minus,888707,
NC_000962.3,846159,847913,PE_PGRS11,plus,888695,
NC_000962.3,848103,850040,PPE12,minus,888708,
NC_000962.3,850642,850713,thrV,minus,2700448,
NC_000962.3,850741,851466,,minus,888730,
NC_000962.3,851608,852351,phoP,plus,888772,
NC_000962.3,852396,853853,phoR,plus,888775,
NC_000962.3,853825,854157,,minus,888776,
NC_000962.3,854267,854686,,minus,888784,
NC_000962.3,854699,855826,adhB,minus,888738,
NC_000962.3,855925,856470,,minus,888807,
NC_000962.3,856473,856679,,minus,888814,
NC_000962.3,856682,858037,cyp51,minus,888819,
NC_000962.3,858037,858864,,minus,888793,
NC_000962.3,858864,860072,cyp123,minus,888834,
NC_000962.3,860069,860710,,minus,888833,
NC_000962.3,860912,862381,aldA,plus,888832,
NC_000962.3,862412,863158,,plus,888837,
NC_000962.3,863256,864143,,plus,888868,
NC_000962.3,864140,864574,,plus,888872,
NC_000962.3,864586,865854,purD,plus,888873,
NC_000962.3,865851,867389,ggtA,minus,888893,
NC_000962.3,867440,868351,,minus,888895,
NC_000962.3,868407,869030,,plus,888899,
NC_000962.3,868984,869763,,minus,888918,
NC_000962.3,870008,871426,purB,plus,888929,
NC_000962.3,871431,872675,cyp126,plus,888913,
NC_000962.3,872672,873292,,minus,888941,
NC_000962.3,873343,874236,purC,plus,888928,
NC_000962.3,876818,878440,emrB,minus,885836,
NC_000962.3,878638,879324,,plus,885863,
NC_000962.3,879340,881040,,plus,885864,
NC_000962.3,881075,881713,,minus,885615,
NC_000962.3,881459,882418,,plus,885468,
NC_000962.3,882524,882763,,plus,886264,
NC_000962.3,882760,883434,purQ,plus,885181,
NC_000962.3,883451,884050,,minus,885153,
NC_000962.3,884072,884800,,minus,885253,
NC_000962.3,884797,885840,,minus,885273,
NC_000962.3,885837,886646,,minus,885142,
NC_000962.3,886719,887024,,plus,885497,
NC_000962.3,887137,888636,,minus,885076,
NC_000962.3,890388,891482,,plus,885476,
NC_000962.3,891472,892269,cfp29,minus,885460,
NC_000962.3,892266,893273,,minus,885388,
NC_000962.3,893318,894619,pepC,plus,885461,
NC_000962.3,894631,894978,,plus,885376,
NC_000962.3,894972,895628,,minus,885332,
NC_000962.3,895820,898084,purL,plus,885358,
NC_000962.3,898081,898710,,plus,885330,
NC_000962.3,898831,899787,,plus,885326,
NC_000962.3,899732,901330,cpsY,minus,885243,
NC_000962.3,901635,902024,,plus,885272,
NC_000962.3,902111,903694,purF,plus,885085,
NC_000962.3,903725,904819,purM,plus,885134,
NC_000962.3,904905,905087,,minus,885410,
NC_000962.3,905234,906340,,minus,885401,
NC_000962.3,906423,907292,,plus,885397,
NC_000962.3,907338,908018,,minus,885395,
NC_000962.3,908181,908483,,minus,885435,
NC_000962.3,908485,909318,cysA2,minus,885449,
NC_000962.3,909611,910033,thiX,minus,885087,
NC_000962.3,910030,910842,,minus,885440,
NC_000962.3,910972,911739,,plus,885144,
NC_000962.3,911736,912683,mshD,plus,885251,
NC_000962.3,912726,913502,phoT,plus,885136,
NC_000962.3,913558,914199,phoY2,minus,885270,
NC_000962.3,914257,916311,,minus,885374,
NC_000962.3,916477,917646,,minus,885380,
NC_000962.3,917734,918750,desA1,minus,885444,
NC_000962.3,918264,918458,ASdes,plus,14515884,
NC_000962.3,918912,919553,,minus,885354,
NC_000962.3,919634,920689,,plus,885360,
NC_000962.3,920741,921133,kmtR,minus,885375,
NC_000962.3,921191,921613,,minus,885265,
NC_000962.3,921970,922875,,plus,885886,
NC_000962.3,922894,923709,,minus,885349,
NC_000962.3,923803,923875,lysT,minus,2700435,
NC_000962.3,923999,924072,gluT,plus,2700445,
NC_000962.3,924110,924183,aspT,plus,2700454,
NC_000962.3,924213,924286,pheU,plus,2700446,
NC_000962.3,924951,925364,PE_PGRS12,plus,885236,
NC_000962.3,925361,927610,PE_PGRS13,plus,885391,
NC_000962.3,927837,930485,PE_PGRS14,minus,885369,
NC_000962.3,930953,931597,lpqQ,plus,885883,
NC_000962.3,932279,932932,,minus,885356,
NC_000962.3,933003,934031,,minus,885109,
NC_000962.3,934720,935490,lpqR,plus,885417,
NC_000962.3,935577,936389,,plus,885255,
NC_000962.3,936457,937317,pip,minus,885611,
NC_000962.3,937593,937835,,plus,3205068,
NC_000962.3,938112,939404,,plus,885616,
NC_000962.3,939388,940392,,plus,885554,
NC_000962.3,940456,941106,narL,minus,885603,
NC_000962.3,941190,942467,,plus,885218,
NC_000962.3,942680,944194,,minus,885207,
NC_000962.3,944343,944735,lpqS,plus,885051,
NC_000962.3,944938,946056,cysK2,plus,885545,
NC_000962.3,946056,947315,,plus,885111,
NC_000962.3,947641,948468,,minus,885550,
NC_000962.3,948757,949395,,plus,885044,
NC_000962.3,949436,951118,pdc,minus,885576,
NC_000962.3,951183,951626,,plus,885127,
NC_000962.3,951632,952711,far,plus,885790,
NC_000962.3,952825,953229,,plus,885783,
NC_000962.3,953257,953730,,plus,885078,
NC_000962.3,953727,954920,dapC,minus,885784,
NC_000962.3,955077,956288,,plus,885774,
NC_000962.3,956293,958455,fadB,plus,885799,
NC_000962.3,958523,960151,ercc3,minus,885425,
NC_000962.3,960342,962612,,minus,885413,
NC_000962.3,962599,962880,,plus,885423,
NC_000962.3,962890,963393,moaC2,plus,885826,
NC_000962.3,963390,963872,mog,plus,885348,
NC_000962.3,963869,964294,moaE2,plus,885431,
NC_000962.3,964312,965535,rpfA,minus,885749,
NC_000962.3,965983,966261,moaD2,minus,885763,
NC_000962.3,966265,967347,moaA2,minus,885773,
NC_000962.3,967344,967733,,minus,885709,
NC_000962.3,967898,968305,cspB,plus,885725,
NC_000962.3,968424,970244,PE_PGRS15,minus,885742,
NC_000962.3,970505,972457,fadE10,plus,885636,
NC_000962.3,972546,973706,,minus,885658,
NC_000962.3,973806,974294,,minus,885669,
NC_000962.3,974291,975937,,minus,885562,
NC_000962.3,976075,976863,,plus,885601,
NC_000962.3,976872,978203,PPE13,minus,885617,
NC_000962.3,978481,978756,,minus,885095,
NC_000962.3,978934,979365,,plus,885205,
NC_000962.3,979362,980228,,plus,885121,
NC_000962.3,980225,980509,,plus,885248,
NC_000962.3,980506,981267,,minus,885139,
NC_000962.3,981424,982554,serC,minus,885140,
NC_000962.3,982762,983784,,plus,885285,
NC_000962.3,983803,985530,fprB,plus,885195,
NC_000962.3,985513,985971,,minus,885113,
NC_000962.3,987233,988705,,plus,885210,
NC_000962.3,988740,989861,citA,minus,885466,
NC_000962.3,989948,992596,,minus,885227,
NC_000962.3,992598,993455,,minus,885493,
NC_000962.3,993853,995340,,plus,885225,
NC_000962.3,995318,996295,,minus,885477,
NC_000962.3,996524,997705,,plus,885199,
NC_000962.3,997782,999299,,plus,885481,
NC_000962.3,999472,1000767,gltA2,plus,885208,
NC_000962.3,1000808,1002415,,minus,885641,
NC_000962.3,1002441,1002704,,minus,885206,
NC_000962.3,1002812,1003792,arfA,plus,885286,
NC_000962.3,1003805,1003957,arfB,plus,885179,
NC_000962.3,1003957,1004484,arfC,plus,885203,
NC_000962.3,1004501,1005841,prrB,minus,885647,
NC_000962.3,1005852,1006562,prrA,minus,885209,
NC_000962.3,1006693,1008180,accD3,minus,885279,
NC_000962.3,1008207,1008938,echA6,plus,885825,
NC_000962.3,1008944,1010062,,plus,885150,
NC_000962.3,1010136,1011734,,plus,885146,
NC_000962.3,1011731,1014124,ctpE,plus,885657,
NC_000962.3,1014681,1014860,,plus,885197,
NC_000962.3,1014866,1015300,,plus,885137,
NC_000962.3,1015398,1016171,,plus,885093,
NC_000962.3,1016236,1016685,,plus,885103,
NC_000962.3,1017217,1018725,,minus,885042,
NC_000962.3,1018727,1019965,,minus,885046,
NC_000962.3,1020058,1021329,PPE14,minus,885069,
NC_000962.3,1021344,1021643,PE7,minus,885167,
NC_000962.3,1022087,1023868,betP,plus,885172,
NC_000962.3,1024211,1024687,,plus,885198,
NC_000962.3,1024684,1025184,,plus,885221,
NC_000962.3,1025321,1025393,argT,minus,2700422,
NC_000962.3,1025497,1026816,,minus,885549,
NC_000962.3,1027104,1027685,,plus,885557,
NC_000962.3,1027685,1029337,,plus,885564,
NC_000962.3,1029513,1030577,,minus,885568,
NC_000962.3,1030578,1031864,mntH,minus,885569,
NC_000962.3,1031896,1032633,,minus,885570,
NC_000962.3,1032710,1033786,,minus,885387,
NC_000962.3,1033840,1034631,,minus,885571,
NC_000962.3,1034903,1036015,pstS3,plus,885366,
NC_000962.3,1036028,1037002,pstC2,plus,885585,
NC_000962.3,1036999,1037925,pstA1,plus,885589,
NC_000962.3,1037920,1039914,pknD,minus,885607,
NC_000962.3,1039936,1041048,pstS2,minus,885613,
NC_000962.3,1041264,1042094,pstB,plus,885653,
NC_000962.3,1042115,1043239,pstS1,plus,885724,
NC_000962.3,1043299,1044315,pstC1,plus,885644,
NC_000962.3,1044317,1045222,pstA2,plus,885756,
NC_000962.3,1045199,1046020,mku,minus,885050,
NC_000962.3,1046136,1048415,ligD,plus,885561,
NC_000962.3,1048412,1050346,,plus,885560,
NC_000962.3,1050593,1051459,,minus,885412,
NC_000962.3,1051544,1052317,,minus,885914,
NC_000962.3,1052360,1052638,,plus,885913,
NC_000962.3,1052696,1053736,,minus,885889,
NC_000962.3,1053765,1054241,,plus,885888,
NC_000962.3,1054247,1055008,,plus,885629,
NC_000962.3,1055024,1056685,pgi,minus,885533,
NC_000962.3,1057300,1057530,,minus,885494,
NC_000962.3,1057646,1057963,,minus,885485,
NC_000962.3,1058260,1060575,uvrD1,plus,885442,
NC_000962.3,1060656,1061654,,minus,885438,
NC_000962.3,1061964,1063127,sucC,plus,885434,
NC_000962.3,1063140,1064051,sucD,plus,885426,
NC_000962.3,1064114,1064962,,minus,885419,
NC_000962.3,1065127,1066038,,plus,885411,
NC_000962.3,1066078,1067445,,plus,885408,
NC_000962.3,1067561,1068208,purN,plus,885407,
NC_000962.3,1068205,1069776,purH,plus,885406,
NC_000962.3,1069883,1071262,,plus,885405,
NC_000962.3,1071255,1073273,,plus,885329,
NC_000962.3,1073327,1073548,vapB9,plus,14515852,
NC_000962.3,1073545,1073928,vapC9,plus,885158,
NC_000962.3,1074074,1074421,,plus,885173,
NC_000962.3,1074440,1075114,lprP,minus,885177,
NC_000962.3,1075297,1076097,,minus,885184,
NC_000962.3,1076196,1076678,,minus,885186,
NC_000962.3,1076778,1077197,,minus,885230,
NC_000962.3,1077233,1077835,,minus,885043,
NC_000962.3,1077975,1078334,csoR,plus,885312,
NC_000962.3,1078391,1078687,,plus,885052,
NC_000962.3,1078743,1081055,ctpV,plus,885254,
NC_000962.3,1081052,1081684,,plus,885242,
NC_000962.3,1081775,1082584,echA7,minus,885308,
NC_000962.3,1082584,1083750,fadE12,minus,885237,
NC_000962.3,1083747,1085750,accA2,minus,885922,
NC_000962.3,1085756,1087345,accD2,minus,886064,
NC_000962.3,1087348,1088496,fadE13,minus,885856,
NC_000962.3,1088493,1090175,,minus,885860,
NC_000962.3,1090373,1093144,PE_PGRS16,plus,885264,
NC_000962.3,1093361,1094356,PE_PGRS17,minus,885077,
NC_000962.3,1094670,1094864,,minus,885063,
NC_000962.3,1094886,1095059,rpmF,plus,3205057,
NC_000962.3,1095078,1096451,PE_PGRS18,minus,885327,
NC_000962.3,1096822,1097508,mprA,plus,885038,
NC_000962.3,1097508,1099022,mprB,plus,885062,
NC_000962.3,1099066,1100460,pepD,plus,885382,
NC_000962.3,1100460,1101005,moaB2,plus,885378,
NC_000962.3,1101025,1101480,mscL,minus,885368,
NC_000962.3,1101803,1102549,,plus,885364,
NC_000962.3,1102542,1105109,,plus,885363,
NC_000962.3,1105116,1106276,,plus,885353,
NC_000962.3,1106405,1107382,grcC2,minus,885355,
NC_000962.3,1107443,1108099,,minus,885343,
NC_000962.3,1108172,1108504,,minus,885350,
NC_000962.3,1108578,1109171,,minus,885337,
NC_000962.3,1109272,1110192,galU,plus,885341,
NC_000962.3,1110269,1111549,moeA1,plus,885404,
NC_000962.3,1111612,1112223,rimJ,plus,885399,
NC_000962.3,1112384,1113460,,plus,885393,
NC_000962.3,1113511,1113583,alaV,plus,2700430,
NC_000962.3,1113861,1114112,,plus,19394669,
NC_000962.3,1114293,1114724,,plus,885386,
NC_000962.3,1114748,1115749,,plus,885385,
NC_000962.3,1115767,1116525,,plus,886043,
NC_000962.3,1116531,1117148,,minus,886266,
NC_000962.3,1117185,1118393,arcA,plus,888313,
NC_000962.3,1118428,1119939,,minus,887882,
